"price","types","address","latitude","longitude","date","beds","baths","sq.","bath","reception","receptions","bed","TotalBeds","TotalBaths","TotalReceptions","FlatType"
1650000,"6 bed semi-detached house for sale ","East Dulwich Grove, East Dulwich, London SE22",51.45798,-0.081511,2021-08-18,"6","4",NA,"0","0","4","0",6,4,4,"semi-detached house "
650000,"2 bed flat for sale ","Upland Road, East Dulwich, London SE22",51.45748,-0.070102,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
949950,"4 bed semi-detached house for sale ","Sydney Road, London N10",51.60457,-0.143889,2021-08-18,"4","2",NA,"0","0","2","0",4,2,2,"semi-detached house "
950000,"5 bed semi-detached house for sale ","Brambledown Road, Sanderstead, South Croydon CR2",51.35084,-0.089824,2021-08-18,"5","2",NA,"0","0","3","0",5,2,3,"semi-detached house "
425000,"2 bed flat for sale ","Holmewood Gardens, London SW2",51.44793,-0.122257,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
650000,"2 bed flat for sale ","Thurlow Road, Hampstead, London NW3",51.55383,0.17058,2021-08-18,"2","0","490","1","1","0","0",2,1,1,"flat "
0,"0","0",NA,NA,2021-08-18,"0","0",NA,"0","0","0","0",0,0,0,"0"
1179000,"1 bed flat for sale ","Principal Tower, 2 Principal Place, Worship Street, Shoreditch EC2A",51.52189,-0.080239,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1250000,"5 bed semi-detached house for sale ","Fitzjohn Avenue, High Barnet, Herts EN5",51.64754,-0.202931,2021-08-18,"5","2",NA,"0","0","2","0",5,2,2,"semi-detached house "
2989000,"3 bed flat for sale ","Principal Tower, 2 Principal Place, Worship Street, Shoreditch EC2A",51.52189,-0.080239,2021-08-18,"3","3",NA,"0","1","0","0",3,3,1,"flat "
439000,"2 bed flat for sale ","Pemberton House, St Bernard¡¦S Gate, Uxbridge Road, Southall UB1",51.50671,-0.351061,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
1300000,"4 bed terraced house for sale ","Spirit Quay, London E1W",51.50587,-0.063735,2021-08-18,"4","3",NA,"0","0","2","0",4,3,2,"terraced house "
425000,"1 bed property for sale ","Abbey Court, Macleod Street, London SE17",51.48597,-0.09533,2021-08-18,"0","0",NA,"1","0","0","1",1,1,0,"property "
295000,"Studio for sale ","Charterhouse Square, London EC1M",51.52097,-0.09854,2021-08-18,"0","0",NA,"0","0","0","0",0,0,0,"Studio "
0,"1 bed maisonette for sale ","Amber Court, 27 Morden Road, Mitcham CR4",51.39761,-0.173354,2021-08-18,"0","0",NA,"1","0","0","1",1,1,0,"maisonette "
395000,"3 bed terraced house for sale ","Leader Avenue, London E12",51.54678,0.066192,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
650000,"4 bed semi-detached house for sale ","Newburypark, Ilford, Essex IG2",51.57831,0.097036,2021-08-18,"4","2",NA,"0","0","2","0",4,2,2,"semi-detached house "
2e+06,"4 bed terraced house for sale ","Helix Terrace, 20 Queensmere Road SW19",51.43835,-0.219373,2021-08-18,"4","4",NA,"0","0","2","0",4,4,2,"terraced house "
590000,"3 bed terraced house for sale ","Stevenson Crescent, Bermondsey SE16",51.4878,-0.064288,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
650000,"4 bed semi-detached house for sale ","Exford Road, Lee SE12",51.43829,0.023315,2021-08-18,"4","2",NA,"0","0","2","0",4,2,2,"semi-detached house "
699950,"2 bed flat for sale ","The Chase, London SW4",51.46493,-0.14728,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
6e+05,"2 bed maisonette for sale ","Parkland Gardens, Wimbledon Common, London SW19",51.44486,-0.220267,2021-08-18,"2","0",NA,"0","0","0","0",2,0,0,"maisonette "
4e+05,"1 bed flat for sale ","Queens Road, Wimbledon, London SW19",51.42431,-0.192444,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
225000,"1 bed maisonette for sale ","Amber Court, 27 Morden Road, Mitcham CR4",51.39761,-0.173328,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"maisonette "
1e+06,"2 bed flat for sale ","Mapesbury Road, Mapesbury Estate, London NW2",51.54874,-0.210649,2021-08-18,"2","2",NA,"0","0","0","0",2,2,0,"flat "
450000,"3 bed semi-detached house for sale ","Millbrook Gardens, Gidea Park RM2",51.59289,0.185271,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"semi-detached house "
650000,"2 bed detached bungalow for sale ","Goodrington Mews, Hornchurch RM11",51.57101,0.217564,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"detached bungalow "
350000,"2 bed flat for sale ","Gosling House, Shadwell, London E1",51.51109,-0.053586,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
610000,"4 bed flat for sale ","Sutton Street, Shadwell, London E1",51.51109,-0.053586,2021-08-18,"4","2",NA,"0","1","0","0",4,2,1,"flat "
3e+05,"3 bed flat for sale ","Sadler Close, Mitcham CR4",51.40717,-0.166479,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"flat "
420000,"2 bed flat for sale ","Gilbey Road, Tooting Broadway, London SW17",51.42739,-0.17056,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1550000,"3 bed terraced house for sale ","Aldensley Road, London W6",51.49686,-0.230733,2021-08-18,"3","3",NA,"0","0","2","0",3,3,2,"terraced house "
325000,"Studio for sale ","Lyttleton Road, Hampstead Garden Suburb, London N2",51.58483,-0.179225,2021-08-18,"0","0",NA,"1","1","0","0",0,1,1,"Studio "
4e+05,"1 bed flat for sale ","Beaufort Square, Colindale, London NW9",51.59872,-0.244534,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
625000,"4 bed property for sale ","Ronald Avenue, West Ham, London E15",51.525,0.008455,2021-08-18,"4","2",NA,"0","1","0","0",4,2,1,"property "
675000,"3 bed flat for sale ","Mount Ephraim Road, Streatham Hill, London SW16",51.43566,-0.132279,2021-08-18,"3","2",NA,"0","1","0","0",3,2,1,"flat "
1050000,"3 bed property for sale ","Sutton Lane North, London W4",51.48973,-0.269606,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"property "
450000,"1 bed flat for sale ","Azure Building, 59 Great Eastern Road, Stratford, London E15",51.53974,-0.000484,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
650000,"2 bed flat for sale ","Greville Road, Kilburn, London NW6",51.53588,-0.19107,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
1100000,"3 bed flat for sale ","Ebury Bridge Road, Pimlico, London SW1W",51.48855,-0.150311,2021-08-18,"3","2",NA,"0","1","0","0",3,2,1,"flat "
670000,"1 bed flat for sale ","Belgrave Road, Pimlico, London SW1V",51.48976,-0.136939,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
625000,"1 bed flat for sale ","Hornton Street, Kensington, London W8",51.5033,-0.195948,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
427500,"2 bed flat for sale ","Admiral Court, Croydon CR0",51.367,-0.105885,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
545000,"2 bed flat for sale ","The Waldrons, Croydon CR0",51.367,-0.105885,2021-08-18,"2","0",NA,"0","0","0","0",2,0,0,"flat "
285000,"1 bed flat for sale ","Drinkwater Road, Rayners Lane, Harrow HA2",51.56878,-0.359784,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
875000,"4 bed terraced house for sale ","Heronsforde, West Ealing, London W13",51.51955,-0.312075,2021-08-18,"4","3",NA,"0","1","0","0",4,3,1,"terraced house "
325000,"1 bed flat for sale ","Garratt Lane, Wandsworth, London SW17",51.43302,-0.18485,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
4500000,"2 bed property for sale ","Devonshire Close, London W1G",51.52107,-0.147157,2021-08-18,"2","2","1,249","0","0","2","0",2,2,2,"property "
650000,"2 bed flat for sale ","Flat, Godolphin House, - Fellows Road, London NW3",51.54423,-0.167433,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
3e+05,"Studio for sale ","Sinclair Road, Brook Green, London W14",51.49899,-0.213222,2021-08-18,"0","0",NA,"1","0","0","0",0,1,0,"Studio "
785000,"1 bed flat for sale ","Moore House, Gatliff Road, Grosvenor Waterside SW1W",51.48813,-0.150134,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
775000,"1 bed flat for sale ","Moore House, Grosvenor Waterside, Gatliff Road SW1W",51.48813,-0.150134,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
675000,"1 bed flat for sale ","Columbia Gardens, London SW6",51.49028,-0.192075,2021-08-18,"0","0","539","1","1","0","1",1,1,1,"flat "
440000,"2 bed flat for sale ","Tudway Road, London SE3",51.45952,0.030834,2021-08-18,"2","0","651","1","1","0","0",2,1,1,"flat "
3e+05,"1 bed flat for sale ","Harringay Road, Tottenham, Haringey, London N15",51.58617,-0.098736,2021-08-18,"0","0",NA,"0","0","0","1",1,0,0,"flat "
1295000,"5 bed semi-detached house for sale ","Darley Drive, New Malden KT3",51.41061,-0.264678,2021-08-18,"5","3",NA,"0","0","2","0",5,3,2,"semi-detached house "
2100000,"3 bed flat for sale ","Queens Terrace, London NW8",51.53566,-0.175229,2021-08-18,"3","2",NA,"0","0","0","0",3,2,0,"flat "
850000,"3 bed terraced house for sale ","Eaton Drive, Kingston Upon Thames KT2",51.41826,-0.282654,2021-08-18,"3","2",NA,"0","0","2","0",3,2,2,"terraced house "
375000,"2 bed flat for sale ","Bruce Road, London E3",51.52606,-0.016675,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"3 bed property for sale ","Holloway Lane, Harmondsworth, West Drayton UB7",51.48998,-0.474096,2021-08-18,"3","0",NA,"0","1","0","0",3,0,1,"property "
375000,"3 bed flat for sale ","Wick Road, Hackney E9",51.54538,-0.040266,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"flat "
675000,"3 bed flat for sale ","Dacre Park, Lewisham SE13",51.4612,0.003857,2021-08-18,"3","0","1,060","1","1","0","0",3,1,1,"flat "
1225000,"3 bed flat for sale ","West Hill, London SW15",51.45228,-0.215515,2021-08-18,"3","2",NA,"0","0","3","0",3,2,3,"flat "
3e+05,"2 bed maisonette for sale ","Selhurst Place, London SE25",51.38755,-0.08795,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
285000,"2 bed flat for sale ","Piper Way, Ilford IG1",51.56496,0.087851,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
0,"0","0",NA,NA,2021-08-18,"0","0",NA,"0","0","0","0",0,0,0,"0"
550000,"2 bed maisonette for sale ","Dagmar Road, Alexandra Park N22",51.59954,-0.123948,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
133750,"2 bed flat for sale ","Eastern Lodge, Uxbridge Road, London W7",51.50857,-0.339664,2021-08-18,"2","0","926","1","1","0","0",2,1,1,"flat "
650000,"2 bed flat for sale ","Greville Road, London NW6",51.53601,-0.190722,2021-08-18,"2","2","8,299","0","1","0","0",2,2,1,"flat "
450000,"3 bed flat for sale ","Wolsey Road, Moor Park Estate, Northwood HA6",51.62949,-0.434212,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"flat "
365000,"2 bed flat for sale ","Cunard Crescent, London N21",51.63887,-0.085259,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
330000,"2 bed flat for sale ","Brighton Road, Sutton SM2",51.34974,-0.193963,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"3 bed terraced house for sale ","Kenneth Road, Chadwell Heath, Romford RM6",51.56878,0.132608,2021-08-18,"3","0",NA,"1","0","2","0",3,1,2,"terraced house "
899950,"3 bed flat for sale ","Langbourne Avenue, London N6",51.56341,-0.150724,2021-08-18,"3","0",NA,"1","0","2","0",3,1,2,"flat "
1300000,"5 bed terraced house for sale ","Engadine Street, Southfields, London SW18",51.44089,-0.201816,2021-08-18,"5","2",NA,"0","0","2","0",5,2,2,"terraced house "
210000,"1 bed flat for sale ","Chaffinch Close, Edmonton N9",51.63047,-0.041629,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
269950,"2 bed flat for sale ","Plevna House, Fore Street, Edmonton N9",51.62166,-0.061136,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
225000,"1 bed flat for sale ","Midhurst Gardens, Uxbridge UB10",51.5451,-0.442227,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
325000,"1 bed flat for sale ","The Avenue, Berrylands, Surbiton KT5",51.38979,-0.29082,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
650000,"2 bed flat for sale ","Davisville Road, London W12",51.50287,-0.239811,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
739999,"2 bed flat for sale ","19 Western Gateway, London E16",51.50756,0.021502,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
1100000,"6 bed terraced house for sale ","Sylvan Road, London E11",51.58212,0.02302,2021-08-18,"6","2",NA,"0","1","0","0",6,2,1,"terraced house "
450000,"2 bed flat for sale ","Stockwell Road, London SW9",51.46902,-0.119636,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
550000,"3 bed terraced house for sale ","Hanover Gardens, Ilford, Essex IG6",51.60097,0.080174,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
399999,"1 bed flat for sale ","Cautley Avenue, London SW4",51.45505,-0.143622,2021-08-18,"0","0","449","1","1","0","1",1,1,1,"flat "
280000,"2 bed flat for sale ","Crown Road, Sutton, Surrey SM1",51.36793,-0.196041,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
310000,"3 bed flat for sale ","Radcliffe Gardens, Carshalton, Surrey SM5",51.35207,-0.173413,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"flat "
726500,"6 bed terraced house for sale ","Sylvan Road, London E11",51.58212,0.02302,2021-08-18,"6","2",NA,"0","1","0","0",6,2,1,"terraced house "
205000,"3 bed flat for sale ","Radcliffe Gardens, Carshalton, Surrey SM5",51.35207,-0.173413,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"flat "
185500,"2 bed flat for sale ","Crown Road, Sutton, Surrey SM1",51.36793,-0.196041,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
3e+06,"3 bed flat for sale ","Battersea Power Station, Switch House East, Nine Elms SW8",51.48196,-0.143626,2021-08-18,"3","4","1,777","0","0","2","0",3,4,2,"flat "
465000,"2 bed flat for sale ","Ashbury Road, London SW11",51.46831,-0.157847,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
320000,"2 bed flat for sale ","Lambourne Court, St. Johns Close, Uxbridge UB8",51.54135,-0.488809,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1250000,"3 bed property for sale ","Oxford Gardens, London W4",51.48839,-0.279532,2021-08-18,"3","0",NA,"1","0","2","0",3,1,2,"property "
435000,"2 bed flat for sale ","Randolph Road, Epsom KT17",51.32926,-0.256956,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
325000,"2 bed flat for sale ","Ellesmere Road, London W4",51.48734,-0.26302,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
240000,"2 bed flat for sale ","Laburnum Close, Friern Barnet, London N11",51.60895,-0.147278,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
105000,"1 bed flat for sale ","Bedfont Lane, Feltham TW13",51.44732,-0.410837,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
105000,"1 bed flat for sale ","Bedfont Lane, Feltham TW13",51.44732,-0.410837,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
210000,"1 bed flat for sale ","Bedfont Lane, Feltham TW13",51.44732,-0.410837,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
210000,"1 bed flat for sale ","Bedfont Lane, Feltham TW13",51.44732,-0.410837,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
520000,"3 bed terraced house for sale ","Chamberlain Lane, Pinner HA5",51.59338,-0.406799,2021-08-18,"3","2",NA,"0","0","2","0",3,2,2,"terraced house "
425000,"2 bed maisonette for sale ","Hibbert Road, Walthamstow, London E17",51.57169,-0.02929,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
9e+05,"3 bed maisonette for sale ","Essex Road, Islington, London N1",51.53974,-0.097715,2021-08-18,"3","2",NA,"0","1","0","0",3,2,1,"maisonette "
202500,"2 bed flat for sale ","Chantry Court, Barnet, London HA8",51.62214,-0.286024,2021-08-18,"2","0","760","1","0","0","0",2,1,0,"flat "
1595000,"5 bed detached house for sale ","Stanley Road, Teddington TW11",51.4282,-0.342201,2021-08-18,"5","0","2,540","0","0","3","0",5,0,3,"detached house "
575000,"1 bed flat for sale ","Highbury Hill, London N5",51.55463,-0.103599,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
350000,"2 bed maisonette for sale ","Carston Close, London SE12",51.45327,0.012611,2021-08-18,"2","0",NA,"1","0","2","0",2,1,2,"maisonette "
1395000,"5 bed terraced house for sale ","Salisbury Road, Richmond TW9",51.46464,-0.297123,2021-08-18,"5","2",NA,"0","0","2","0",5,2,2,"terraced house "
379950,"2 bed terraced house for sale ","Cornwallis Road, London N9",51.6273,-0.052183,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
101250,"1 bed flat for sale ","Eastern Lodge, Uxbridge Road, London W7",51.50837,-0.340844,2021-08-18,"0","0","546","1","1","0","1",1,1,1,"flat "
6e+05,"3 bed flat for sale ","Lower Road, London SE8",51.49135,-0.044325,2021-08-18,"3","3","961","0","1","0","0",3,3,1,"flat "
247500,"2 bed flat for sale ","Brighton Road, Sutton SM2",51.34358,-0.198212,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
285000,"1 bed flat for sale ","Hitchin Lane, Stanmore, London HA7",51.60644,-0.297056,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
489995,"3 bed terraced house for sale ","Clover Close, London E11",51.5613,0.002488,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
270000,"1 bed flat for sale ","Tarplett House, John Williams Close, London SE14",51.48122,-0.049228,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
480000,"3 bed terraced house for sale ","Studley Road, Newham, Greater London E7",51.54403,0.03073,2021-08-18,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
1450000,"6 bed semi-detached house for sale ","Beaufort Park, London NW11",51.58941,-0.19292,2021-08-18,"6","3","2,669","0","0","0","0",6,3,0,"semi-detached house "
3e+05,"1 bed flat for sale ","Cairo New Road, Croydon CR0",51.37472,-0.1061,2021-08-18,"0","0","540","1","1","0","1",1,1,1,"flat "
397500,"2 bed flat for sale ","Cairo New Road, Croydon CR0",51.37472,-0.1061,2021-08-18,"2","0","753","1","1","0","0",2,1,1,"flat "
590000,"3 bed end terrace house for sale ","Knowle Road, Bromley BR2",51.3733,0.045993,2021-08-18,"3","0","1,097","1","0","0","0",3,1,0,"end terrace house "
525000,"2 bed flat for sale ","Lawrie Park Crescent, Sydenham, London SE26",51.42338,-0.060191,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
295000,"2 bed flat for sale ","Memorial Close, Heston, Hounslow TW5",51.4855,-0.377996,2021-08-18,"2","0","700","1","1","0","0",2,1,1,"flat "
540000,"1 bed flat for sale ","Croftdown Road, London NW5",51.56013,-0.146525,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
7e+05,"2 bed terraced house for sale ","Hotham Road, London SW19",51.41676,-0.18644,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
899950,"2 bed flat for sale ","Chesilton Road, London SW6",51.47678,-0.206396,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
68100,"1 bed flat for sale ","Peverel, Newham, Beckton E6",51.51278,0.063412,2021-08-18,"0","0",NA,"1","0","0","1",1,1,0,"flat "
315000,"2 bed flat for sale ","Auckland Rise, London SE19",51.41148,-0.083889,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"1 bed flat for sale ","Putney Bridge Road, London SW15",51.46238,-0.208515,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
325000,"2 bed flat for sale ","Charlwood Close, Harrow Weald, Harrow HA3",51.6104,-0.334769,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
780000,"1 bed flat for sale ","Radnor Terrace, London W14",51.49571,-0.205854,2021-08-18,"0","0",NA,"1","1","0","1",1,1,1,"flat "
389950,"2 bed flat for sale ","Adelaide Road, Surbiton KT6",51.39514,-0.302585,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
790000,"3 bed bungalow for sale ","Capuchin Close, Stanmore, Middx HA7",51.61149,-0.317882,2021-08-18,"3","2",NA,"0","1","0","0",3,2,1,"bungalow "
515000,"3 bed end terrace house for sale ","Beresford Road, Southall UB1",51.51139,-0.389312,2021-08-18,"3","2",NA,"0","0","2","0",3,2,2,"end terrace house "
590000,"2 bed flat for sale ","Hoola Building, Royal Victoria Dock E16",51.50833,0.014696,2021-08-18,"2","2",NA,"0","1","0","0",2,2,1,"flat "
575000,"2 bed flat for sale ","Sutherland House, 133-135 Queenstown Road, London SW8",51.47055,-0.149722,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
320000,"2 bed flat for sale ","Alexandra Road, Hounslow TW3",51.47309,-0.366284,2021-08-18,"2","0",NA,"1","1","0","0",2,1,1,"flat "
375000,"2 bed end terrace house for sale ","Elm Road, Thornton Heath CR7",51.39618,-0.09535,2021-08-18,"2","0",NA,"1","0","2","0",2,1,2,"end terrace house "
